month,date,deposit,contributed,wheel_profit,wheel_cumulative,wheel_return,floor_profit,floor_cumulative,floor_return,dca_profit,dca_cumulative,dca_return
2025-01,2025-01-31,0.0,100000.0,355.45701768285653,355.45701768285653,0.0035545701768282534,355.45701768285653,355.45701768285653,0.0035545701768282534,240.37989746093808,240.37989746093808,0.0024037989746090727
2025-02,2025-02-28,0.0,100000.0,224.77767093121656,580.2346886140731,0.0022398151292526425,224.77767093121656,580.2346886140731,0.0022398151292526425,-157.36058105468692,83.01931640625116,-0.001569832249395442
2025-03,2025-03-31,0.0,100000.0,-1380.930773861779,-800.6960852477059,-0.013729643583920814,-1380.930773861779,-800.6960852477059,-0.013729643583920814,-1244.3474531249958,-1161.3281367187446,-0.01243315261294331
2025-04,2025-04-30,0.0,100000.0,-122.61092847234977,-923.3070137200557,-0.0012360059358654807,-112.38445988461899,-913.0805451323249,-0.0011329158113971838,-300.30142822265043,-1461.629564941395,-0.0030382989022562645
2025-05,2025-05-30,0.0,100000.0,2497.7484197869053,1574.4414060668496,0.025210252224837637,3142.143314940986,2229.062769808661,0.0317109799378934,2450.102746582037,988.473181640642,0.024864453671849418
2025-06,2025-06-30,0.0,100000.0,1065.7152364754875,2640.156642542337,0.010491962561871349,1065.7152364754875,3294.7780062841484,0.01042477752999793,2552.3825380859344,3540.8557197265764,0.025273998681959453
2025-07,2025-07-31,0.0,100000.0,-72.26391587489343,2567.8927266674436,-0.0007040511066888078,-72.26391587489343,3222.514090409255,-0.0006995892461334474,1411.2434741211036,4952.09919384768,0.01362982239533661
2025-08,2025-08-29,0.0,100000.0,734.9539830724389,3302.8467097398825,0.00716553653911034,734.9539830724389,3957.468073481694,0.007120093804619865,1610.5073388671735,6562.6065327148535,0.015345165568270591
2025-09,2025-09-30,0.0,100000.0,497.88198635434674,3800.7286960942292,0.004819634716874965,497.88198635434674,4455.350059836041,0.004789285422019285,2955.0962026367197,9517.702735351573,0.027731080336604874
2025-10,2025-10-31,0.0,100000.0,608.8357612919062,4409.5644573861355,0.005865428585520416,608.8357612919062,5064.185821127947,0.0058286699622678295,2164.0804394531297,11681.783174804703,0.01976009709300297
2025-11,2025-11-28,0.0,100000.0,348.71866724547,4758.2831246316055,0.003339911138004803,348.71866724547,5412.904488373417,0.0033191012191267077,184.02221191406716,11865.80538671877,0.001647737049703668
2025-12,2025-12-31,0.0,100000.0,673.3807526533346,5431.66387728494,0.006427947581502336,673.3807526533346,6086.2852410267515,0.006388029586335664,125.67376318360039,11991.47914990237,0.0011234332309959516
