month,date,deposit,contributed,wheel_profit,wheel_cumulative,wheel_return,floor_profit,floor_cumulative,floor_return,dca_profit,dca_cumulative,dca_return
2025-01,2025-01-31,0.0,100000.0,355.45701768285653,355.45701768285653,0.0035545701768282534,355.45701768285653,355.45701768285653,0.0035545701768282534,2936.068747558602,2936.068747558602,0.029360687475586067
2025-02,2025-02-28,1000.0,101000.0,224.77767093121656,580.2346886140731,0.0022177165151751055,224.77767093121656,580.2346886140731,0.0022177165151751055,-1310.042531738276,1626.026215820326,-0.01266865629454339
2025-03,2025-03-31,1000.0,102000.0,-1380.930773861779,-800.6960852477059,-0.013481358122315545,-1380.930773861779,-800.6960852477059,-0.013481358122315545,-5737.552230468762,-4111.526014648436,-0.055529710011237965
2025-04,2025-04-30,1000.0,103000.0,-122.61092847234977,-923.3070137200557,-0.0011857853210015534,-112.38445988461899,-913.0805451323249,-0.0010857199496363545,-856.7863574218645,-4968.312372070301,-0.00863609429216805
2025-05,2025-05-30,1000.0,104000.0,2497.7484197869053,1574.4414060668496,0.024260730103114803,3142.143314940986,2229.062769808661,0.03051250255718907,6195.426533203121,1227.1141611328203,0.06263521844203601
2025-06,2025-06-30,1000.0,105000.0,1065.7152364754875,2640.156642542337,0.01001935333645343,1065.7152364754875,3294.7780062841484,0.009958065171735253,5406.222000488284,6633.336161621104,0.05094830229068559
2025-07,2025-07-31,1000.0,106000.0,-72.26391587489343,2567.8927266674436,-0.0006654887793182684,-72.26391587489343,3222.514090409255,-0.0006615009040630282,2576.017414550777,9209.353576171881,0.02286791164633306
2025-08,2025-08-29,1000.0,107000.0,734.9539830724389,3302.8467097398825,0.006661357174156279,734.9539830724389,3957.468073481694,0.006622074354221574,2370.884714355474,11580.238290527355,0.0202565793239462
2025-09,2025-09-30,1000.0,108000.0,497.88198635434674,3800.7286960942292,0.004473218799630363,497.88198635434674,4455.350059836041,0.004447063647666116,4234.364834960928,15814.603125488284,0.03534624824087218
2025-10,2025-10-31,1000.0,109000.0,608.8357612919062,4409.5644573861355,0.0053974454440817166,608.8357612919062,5064.185821127947,0.005366302944408208,2935.5208837890677,18750.12400927735,0.02354662044733513
2025-11,2025-11-28,1000.0,110000.0,348.71866724547,4758.2831246316055,0.003049948854236373,348.71866724547,5412.904488373417,0.003032585896860951,246.13313720702718,18996.25714648438,0.00192610902600987
2025-12,2025-12-31,1000.0,111000.0,673.3807526533346,5431.66387728494,0.0058200755751360855,673.3807526533346,6086.2852410267515,0.005787330996485096,101.42802832031157,19097.68517480469,0.0007452606832163422
