month,date,deposit,contributed,wheel_profit,wheel_cumulative,wheel_return,floor_profit,floor_cumulative,floor_return,dca_profit,dca_cumulative,dca_return
2023-01,2023-01-31,0.0,100000.0,410.5700778098544,410.5700778098544,0.0041057007780989085,410.5700778098544,410.5700778098544,0.0041057007780989085,6720.300959472646,6720.300959472646,0.06720300959472625
2023-02,2023-02-28,1000.0,101000.0,-424.1453058314364,-13.575228021582006,-0.004182456576140137,-424.1453058314364,-13.575228021582006,-0.004182456576140137,-2706.7402758789103,4013.560683593736,-0.02503250378931965
2023-03,2023-03-31,1000.0,102000.0,1554.5520200515894,1540.9767920300073,0.0152367494260639,1554.5520200515894,1540.9767920300073,0.0152367494260639,3912.3433623046876,7925.904045898424,0.03686665831027214
2023-04,2023-04-28,1000.0,103000.0,493.5333152016392,2034.5101072316465,0.004730964031473883,493.5333152016392,2034.5101072316465,0.004730964031473883,1756.1140942383063,9682.01814013673,0.015865983743989842
2023-05,2023-05-31,1000.0,104000.0,409.2054714254191,2443.7155786570656,0.0038648655100539386,409.2054714254191,2443.7155786570656,0.0038648655100539386,523.4736010741908,10205.49174121092,0.0045958465491189315
2023-06,2023-06-30,1000.0,105000.0,502.3959293766675,2946.111508033733,0.004685167967587889,502.3959293766675,2946.111508033733,0.004685167967587889,7408.6699907226575,17614.16173193358,0.0643948438318096
2023-07,2023-07-31,1000.0,106000.0,80.9008107088739,3027.012318742607,0.0007441757427861795,80.9008107088739,3027.012318742607,0.0007441757427861795,4003.7226757812605,21617.88440771484,0.03239837354280306
2023-08,2023-08-31,1000.0,107000.0,286.0544131552306,3313.0667318978376,0.0025965102208480584,286.0544131552306,3313.0667318978376,0.0025965102208480584,-2071.8606884765613,19546.023719238277,-0.01613038723641902
2023-09,2023-09-29,1000.0,108000.0,-947.3740412278712,2365.6926906699664,-0.008504699353624856,-947.3740412278712,2365.6926906699664,-0.008504699353624856,-5983.345620605469,13562.678098632809,-0.04689745509348264
2023-10,2023-10-31,1000.0,109000.0,-372.2264650185534,1993.466225651413,-0.0033413362583234463,-372.2264650185534,1993.466225651413,-0.0033413362583234463,-2625.9196276855364,10936.758470947272,-0.021428256599425932
2023-11,2023-11-30,1000.0,110000.0,3636.1485523466836,5629.6147779980965,0.03250425939290502,3636.1485523466836,5629.6147779980965,0.03250425939290502,10911.784788818331,21848.543259765604,0.09032108492354829
2023-12,2023-12-29,1000.0,111000.0,582.4819590437692,6212.096737041866,0.005000291535076196,582.4819590437692,6212.096737041866,0.005000291535076196,5989.589030273462,27838.132290039066,0.04513165260801677
2024-01,2024-01-31,1000.0,112000.0,154.0470304882183,6366.143767530084,0.0013018637334150096,154.0470304882183,6366.143767530084,0.0013018637334150096,2200.6021313476376,30038.734421386704,0.015696480221574882
2024-02,2024-02-29,1000.0,113000.0,332.2164266558393,6698.360194185923,0.002792307328889132,332.2164266558393,6698.360194185923,0.002792307328889132,7345.7346386718855,37384.46906005859,0.051448505133641076
2024-03,2024-03-28,1000.0,114000.0,335.5894326820562,7033.9496268679795,0.0027901301713053606,335.5894326820562,7033.9496268679795,0.0027901301713053606,4866.4361230468785,42250.90518310547,0.03220877569786862
2024-04,2024-04-30,1000.0,115000.0,-663.2263067112362,6370.723320156743,-0.005434768838828319,-663.2263067112362,6370.723320156743,-0.005434768838828319,-6240.838847656269,36010.0663354492,-0.03969761649334669
2024-05,2024-05-31,1000.0,116000.0,2591.654015815031,8962.377335971774,0.021167480301359065,2591.654015815031,8962.377335971774,0.021167480301359065,7569.455280761729,43579.52161621093,0.04977361378826051
2024-06,2024-06-28,1000.0,117000.0,825.2485438648582,9787.625879836633,0.006562329722511251,825.2485438648582,9787.625879836633,0.006562329722511251,5581.8126904296805,49161.33430664061,0.03476559604527263
2024-07,2024-07-31,1000.0,118000.0,-525.6510349759919,9261.97484486064,-0.004111928420108657,-525.6510349759919,9261.97484486064,-0.004111928420108657,1982.4680273437407,51143.80233398435,0.011871824817399679
2024-08,2024-08-30,1000.0,119000.0,1072.2112638246617,10334.186108685302,0.008334836043151661,1072.2112638246617,10334.186108685302,0.008334836043151661,3915.1884960937605,55058.99083007811,0.02292642902378339
2024-09,2024-09-30,1000.0,120000.0,324.1000018270861,10658.286110512388,0.0024697179794381796,324.1000018270861,10658.286110512388,0.0024697179794381796,3630.115163574228,58689.10599365234,0.020616369710275473
2024-10,2024-10-31,1000.0,121000.0,-173.11001500708517,10485.176095505303,-0.0013215347517645526,-173.11001500708517,10485.176095505303,-0.0013215347517645526,-1561.5784716797061,57127.52752197263,-0.008739273541800818
2024-11,2024-11-29,1000.0,122000.0,1139.1048436569108,11624.280939162214,0.008594851333120213,1139.1048436569108,11624.280939162214,0.008594851333120213,10473.361774902354,67600.88929687499,0.05849308596507563
2024-12,2024-12-31,1000.0,123000.0,-420.26472759316675,11204.016211569047,-0.0031217602401389932,-420.26472759316675,11204.016211569047,-0.0031217602401389932,-4497.320935058582,63103.568361816404,-0.02358648688456899
2025-01,2025-01-31,1000.0,124000.0,1865.2444150626543,13069.260626631702,0.013793523606520308,1865.2444150626543,13069.260626631702,0.013793523606520308,4913.736958007794,68017.3053198242,0.02624893442931331
2025-02,2025-02-28,1000.0,125000.0,-282.03446741146035,12787.226159220241,-0.002056723243864522,-282.03446741146035,12787.226159220241,-0.002056723243864522,-2390.884624023427,65626.42069580077,-0.012420786182030574
2025-03,2025-03-31,1000.0,126000.0,-2933.0431827347784,9854.182976485463,-0.021178888143637997,-2959.7699518427835,9827.456207377458,-0.021371452886816855,-10414.20310546874,55212.21759033203,-0.05443247304217591
2025-04,2025-04-30,1000.0,127000.0,-1094.9551958908269,8759.227780594636,-0.007993795687192606,-288.79213864260237,9538.664068734855,-0.0021031514058986733,-1540.6415209961124,53671.57606933592,-0.008440300339842
2025-05,2025-05-30,1000.0,128000.0,908.9304986365896,9668.158279231226,0.006652078905384107,3676.8397339571966,13215.503802692052,0.026751044531493573,11109.281696777354,64780.85776611327,0.061190358290324376
2025-06,2025-06-30,1000.0,129000.0,650.0918932414206,10318.250172472646,0.004697964319765324,2928.915902785986,16144.419705478038,0.020611854255047968,9694.268446289061,74475.12621240233,0.050056572353626816
2025-07,2025-07-31,1000.0,130000.0,564.264159512968,10882.514331985614,0.004018165954853936,564.264159512968,16708.683864991006,0.0038581003630391297,4582.263315429678,79057.38952783201,0.022408303342902336
2025-08,2025-08-29,1000.0,131000.0,617.0768589979562,11499.59119098357,0.00434926030767846,617.0768589979562,17325.760723988962,0.00417770768458281,4222.970600585948,83280.36012841796,0.02002514646357123
2025-09,2025-09-30,1000.0,132000.0,445.8035471122712,11945.394738095842,0.003106756164607205,445.8035471122712,17771.564271101233,0.002985537515961534,7467.096555175784,90747.45668359374,0.03465046292673413
2025-10,2025-10-31,1000.0,133000.0,632.0540610499447,12577.448799145786,0.00436115569912765,632.0540610499447,18403.618332151178,0.004192610810844544,5188.201557617169,95935.65824121091,0.023202852362510074
2025-11,2025-11-28,1000.0,134000.0,974.4805472819426,13551.929346427729,0.006649059493479603,974.4805472819426,19378.09887943312,0.00639484468076601,434.9555761718948,96370.61381738281,0.001899592235617309
2025-12,2025-12-31,1000.0,135000.0,18.80405760067515,13570.733404028404,0.00012780822602542763,18.80405760067515,19396.902937033796,0.0001229399884599136,178.7995166015462,96549.41333398435,0.0007534838424978485
