date,spot,deposit,contributed,wheel_equity,wheel_net_pnl,wheel_cash,wheel_shares,wheel_twr,wheel_drawdown,floor_equity,floor_net_pnl,floor_cash,floor_shares,floor_twr,floor_drawdown,dca_equity,dca_net_pnl,dca_cash,dca_shares,dca_twr,dca_drawdown,wheel_option_liability,wheel_collateral,wheel_state,wheel_premiums,wheel_stock_realized,wheel_stock_unrealized,wheel_dividends,wheel_interest,floor_option_liability,floor_collateral,floor_state,floor_premiums,floor_stock_realized,floor_stock_unrealized,floor_dividends,floor_interest,dca_dividends,dca_bought
2022-06-27,388.5899963378906,0.0,105000.0,100727.33569961243,-4272.664300387565,61868.33606582337,100,-0.04162713904065485,-0.04162713904065485,99321.85652637121,-5678.143473628792,60462.85689258214,100,-0.05507680334004561,-0.058693550966902874,86511.34887890625,-18488.651121093746,1021.5496845703162,220,-0.18020579320970243,-0.18020579320970243,0.0,0.0,STOCK,3174.0360658233785,0.0,-7741.0003662109375,294.3,0.0,0.0,0.0,STOCK,1768.556892582142,0.0,-7741.0003662109375,294.3,0.0,637.898,0
2022-06-28,380.6499938964844,0.0,105000.0,99896.93789146582,-5103.0621085341845,62196.78792388031,100,-0.049527980630480695,-0.049527980630480695,98527.85628223058,-6472.143717769417,60462.85689258214,100,-0.06263072223646637,-0.06621855680632738,84764.54834179688,-20235.45165820312,1021.5496845703162,220,-0.19675873082190987,-0.19675873082190987,364.84942206292544,0.0,COVERED_CALL,3502.487923880311,0.0,-8535.000610351562,294.3,0.0,0.0,0.0,STOCK,1768.556892582142,0.0,-8535.000610351562,294.3,0.0,637.898,0
2022-06-29,380.3399963378906,0.0,105000.0,99841.20425487238,-5158.795745127616,62196.78792388031,100,-0.05005825976853917,-0.05005825976853917,98493.2065263712,-6506.793473628801,60477.03159340355,100,-0.06296037131085153,-0.06654694413000972,84696.34887890625,-20303.651121093746,1021.5496845703162,220,-0.19740499891630992,-0.19740499891630992,389.5833027969749,0.0,COVERED_CALL,3502.487923880311,0.0,-8566.000366210938,294.3,0.0,17.82470082141272,0.0,COVERED_CALL,1782.7315934035546,0.0,-8566.000366210938,294.3,0.0,637.898,0
2022-06-30,377.25,0.0,105000.0,99619.02188587897,-5380.978114121026,62196.78792388031,100,-0.0521722197094826,-0.0521722197094826,98190.13061792603,-6809.869382073972,60477.03159340355,100,-0.06584375938125664,-0.06941929586751727,84016.54968457032,-20983.450315429684,1021.5496845703162,220,-0.2038468756009214,-0.2038468756009214,302.7660380013313,0.0,COVERED_CALL,3502.487923880311,0.0,-8875.0,294.3,0.0,11.900975477514097,0.0,COVERED_CALL,1782.7315934035546,0.0,-8875.0,294.3,0.0,637.898,0
2022-07-01,381.239990234375,1000.0,106000.0,100932.30677346207,-5067.693226537929,63196.78792388031,100,-0.04919146248084194,-0.04919146248084194,99583.88462954113,-6416.115370458865,61477.03159340355,100,-0.06209768261260262,-0.06568755742213761,85894.31753613282,-20105.682463867182,877.7997138671913,223,-0.1955290189388441,-0.1955290189388441,388.48017385572643,0.0,COVERED_CALL,3502.487923880311,0.0,-8476.0009765625,294.3,0.0,17.145987299912523,0.0,COVERED_CALL,1782.7315934035546,0.0,-8476.0009765625,294.3,0.0,637.898,3
2022-07-05,381.9599914550781,0.0,106000.0,101092.34309471557,-4907.656905284428,63196.78792388031,100,-0.04768387878018876,-0.04768387878018876,99664.46202656298,-6335.537973437022,61477.03159340355,100,-0.061338787459265576,-0.06493156698344249,86054.87780834961,-19945.122191650386,877.7997138671913,223,-0.194025239836631,-0.194025239836631,300.44397467254703,0.0,COVERED_CALL,3502.487923880311,0.0,-8404.000854492188,294.3,0.0,8.568712348385898,0.0,COVERED_CALL,1782.7315934035546,0.0,-8404.000854492188,294.3,0.0,637.898,0
2022-07-06,383.25,0.0,106000.0,101210.85241511272,-4789.14758488728,63196.78792388031,100,-0.04656749021035145,-0.04656749021035145,99793.51435443564,-6206.48564556436,61477.03159340355,100,-0.060123345042791376,-0.06372077674239474,86342.54971386719,-19657.450286132807,877.7997138671913,223,-0.19133095566634117,-0.19133095566634117,310.93550876757973,0.0,COVERED_CALL,3502.487923880311,0.0,-8275.0,294.3,0.0,8.517238967903728,0.0,COVERED_CALL,1782.7315934035546,0.0,-8275.0,294.3,0.0,637.898,0
2022-07-07,388.989990234375,0.0,106000.0,101688.91934094891,-4311.080659051091,63196.78792388031,100,-0.04206397563586739,-0.04206397563586739,100365.84901670476,-5634.150983295243,61477.03159340355,100,-0.05473297482314954,-0.05835103847333756,87622.56753613282,-18377.432463867182,877.7997138671913,223,-0.17934253521209387,-0.17934253521209387,406.86760636888704,0.0,COVERED_CALL,3502.487923880311,0.0,-7701.0009765625,294.3,0.0,10.181600136287349,0.0,COVERED_CALL,1782.7315934035546,0.0,-7701.0009765625,294.3,0.0,637.898,0
2022-07-08,388.6700134277344,0.0,106000.0,101705.57704373205,-4294.422956267954,63196.78792388031,100,-0.041907055750372235,-0.041907055750372235,100336.8206230479,-5663.179376952103,61477.03159340355,100,-0.0550063704411462,-0.058623387653955916,87551.21270825196,-18448.78729174804,877.7997138671913,223,-0.18001083190546496,-0.18001083190546496,358.2122229216959,0.0,COVERED_CALL,3502.487923880311,0.0,-7732.9986572265625,294.3,0.0,7.212313129083257,0.0,COVERED_CALL,1782.7315934035546,0.0,-7732.9986572265625,294.3,0.0,637.898,0
2022-07-11,384.2300109863281,0.0,106000.0,101444.3920970063,-4555.6079029936955,63196.78792388031,100,-0.04436748576685545,-0.04436748576685545,99897.90254087847,-6102.0974591215345,61477.03159340355,100,-0.0591401947837229,-0.06274138954722275,86561.09216381836,-19438.907836181636,877.7997138671913,223,-0.18928412574605258,-0.18928412574605258,175.3969255068088,0.0,COVERED_CALL,3502.487923880311,0.0,-8176.9989013671875,294.3,0.0,2.130151157899195,0.0,COVERED_CALL,1782.7315934035546,0.0,-8176.9989013671875,294.3,0.0,637.898,0
2022-07-12,380.8299865722656,0.0,106000.0,101139.27251434099,-4860.727485659008,63196.78792388031,100,-0.04724179146179619,-0.04724179146179619,99557.92731966176,-6442.072680338242,61477.03159340355,100,-0.06234215410695709,-0.06593109318785273,85802.88671948243,-20197.113280517573,877.7997138671913,223,-0.196385343791056,-0.196385343791056,140.51406676587212,0.0,COVERED_CALL,3502.487923880311,0.0,-8517.001342773438,294.3,0.0,2.1029309683459387,0.0,COVERED_CALL,1782.7315934035546,0.0,-8517.001342773438,294.3,0.0,637.898,0
2022-07-13,378.8299865722656,0.0,106000.0,100959.37341810661,-5040.62658189339,63196.78792388031,100,-0.048936487660264594,-0.048936487660264594,99357.97067942438,-6642.029320575617,61477.03159340355,100,-0.06422538849727322,-0.06780711939073514,85356.88671948243,-20643.113280517573,877.7997138671913,223,-0.20056250088183036,-0.20056250088183036,120.41316300025262,0.0,COVERED_CALL,3502.487923880311,0.0,-8717.001342773438,294.3,0.0,2.059571205729748,0.0,COVERED_CALL,1782.7315934035546,0.0,-8717.001342773438,294.3,0.0,637.898,0
2022-07-14,377.9100036621094,0.0,106000.0,100896.97167102883,-5103.028328971166,63196.78792388031,100,-0.04952432832074638,-0.04952432832074638,99266.45944817629,-6733.540551823709,61477.03159340355,100,-0.06508726083910699,-0.0686656928668431,85151.73053051758,-20848.269469482417,877.7997138671913,223,-0.2024839574501055,-0.2024839574501055,90.81661906240062,0.0,COVERED_CALL,3502.487923880311,0.0,-8808.999633789062,294.3,0.0,1.572511438189294,0.0,COVERED_CALL,1782.7315934035546,0.0,-8808.999633789062,294.3,0.0,637.898,0
2022-07-15,385.1300048828125,0.0,106000.0,101549.73882482028,-4450.261175179723,63196.78792388031,100,-0.04337509223690239,-0.04337509223690239,99987.99844057394,-6012.001559426062,61477.03159340355,100,-0.05829165233706268,-0.06189609494535153,86761.79080273438,-19238.20919726562,877.7997138671913,223,-0.18740441780287587,-0.18740441780287587,160.04958734126777,0.0,COVERED_CALL,3502.487923880311,0.0,-8086.99951171875,294.3,0.0,2.033641110855976,0.0,COVERED_CALL,1782.7315934035546,0.0,-8086.99951171875,294.3,0.0,637.898,0
2022-07-18,381.9500122070313,0.0,106000.0,101340.78212880662,-4659.217871193381,63196.78792388031,100,-0.045343518570281405,-0.045343518570281405,99670.96981839612,-6329.030181603885,61477.03159340355,100,-0.0612774956843557,-0.0648705098063097,86052.65243603518,-19947.347563964824,877.7997138671913,223,-0.19404608228000075,-0.19404608228000075,51.00701577681883,0.0,COVERED_CALL,3502.487923880311,0.0,-8404.998779296868,294.3,0.0,1.0629957105712322,0.0,COVERED_CALL,1782.7315934035546,0.0,-8404.998779296868,294.3,0.0,637.898,0
2022-07-19,392.2699890136719,0.0,106000.0,102237.87635909657,-3762.123640903432,63196.78792388031,100,-0.0368926579847475,-0.0368926579847475,100702.49631099564,-5297.503689004356,61477.03159340355,100,-0.0515623586272439,-0.05519255799242195,88354.00726391602,-17645.99273608398,877.7997138671913,223,-0.17249200013275834,-0.17249200013275834,185.9104661509204,0.0,COVERED_CALL,3502.487923880311,0.0,-7373.0010986328125,294.3,0.0,1.5341837750832024,0.0,COVERED_CALL,1782.7315934035546,0.0,-7373.0010986328125,294.3,0.0,637.898,0
