date,spot,deposit,contributed,wheel_equity,wheel_net_pnl,wheel_cash,wheel_shares,wheel_twr,wheel_drawdown,floor_equity,floor_net_pnl,floor_cash,floor_shares,floor_twr,floor_drawdown,dca_equity,dca_net_pnl,dca_cash,dca_shares,dca_twr,dca_drawdown,wheel_option_liability,wheel_collateral,wheel_state,wheel_premiums,wheel_stock_realized,wheel_stock_unrealized,wheel_dividends,wheel_interest,floor_option_liability,floor_collateral,floor_state,floor_premiums,floor_stock_realized,floor_stock_unrealized,floor_dividends,floor_interest,dca_dividends,dca_bought
2020-01-02,324.8699951171875,0.0,100000.0,100000.0,0.0,100000.0,0,0.0,0.0,100000.0,0.0,100000.0,0,0.0,0.0,99996.93000000001,-3.069999999992433,261.84149902344507,307,-3.069999999993911e-05,-3.069999999993911e-05,0.0,0.0,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASH,0.0,0.0,0.0,0.0,0.0,0.0,307
2020-01-03,322.4100036621094,0.0,100000.0,99970.35465860003,-29.645341399969766,100264.30574329967,0,-0.0002964534139996422,-0.0002964534139996422,99970.35465860003,-29.645341399969766,100264.30574329967,0,-0.0002964534139996422,-0.0002964534139996422,99241.71262329102,-758.2873767089768,261.84149902344507,307,-0.007582873767089771,-0.007582873767089771,293.951084699638,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,293.951084699638,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,0.0,0
2020-01-06,323.6400146484375,0.0,100000.0,99986.71820131254,-13.281798687457922,100264.30574329967,0,-0.00013281798687458934,-0.00013281798687458934,99986.71820131254,-13.281798687457922,100264.30574329967,0,-0.00013281798687458934,-0.00013281798687458934,99619.32599609376,-380.67400390624243,261.84149902344507,307,-0.0038067400390623396,-0.0038067400390623396,277.5875419871303,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,277.5875419871303,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,0.0,0
2020-01-07,322.7300109863281,0.0,100000.0,99968.21542281682,-31.784577183178044,100264.30574329967,0,-0.00031784577183180396,-0.00031784577183180396,99968.21542281682,-31.784577183178044,100264.30574329967,0,-0.00031784577183180396,-0.00031784577183180396,99339.95487182618,-660.0451281738206,261.84149902344507,307,-0.006600451281738029,-0.006600451281738029,296.09032048284473,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,296.09032048284473,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,0.0,0
2020-01-08,324.45001220703125,0.0,100000.0,100037.77407279614,37.77407279613544,100264.30574329967,0,0.00037774072796148417,0.0,100037.77407279614,37.77407279613544,100264.30574329967,0,0.00037774072796148417,0.0,99867.99524658204,-132.00475341796118,261.84149902344507,307,-0.0013200475341793583,-0.0013200475341793583,226.5316705035361,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,226.5316705035361,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,0.0,0
2020-01-09,326.6499938964844,0.0,100000.0,100115.3838404533,115.38384045330167,100264.30574329967,0,0.0011538384045330918,0.0,100115.3838404533,115.38384045330167,100264.30574329967,0,0.0011538384045330918,0.0,100543.38962524415,543.3896252441482,261.84149902344507,307,0.005433896252441839,0.0,148.92190284637408,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,148.92190284637408,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,0.0,0
2020-01-10,325.7099914550781,0.0,100000.0,100123.08157228328,123.08157228327764,100264.30574329967,0,0.0012308157228329009,0.0,100123.08157228328,123.08157228327764,100264.30574329967,0,0.0012308157228329009,0.0,100254.80887573243,254.80887573242944,261.84149902344507,307,0.002548088757324596,-0.0028702110659621916,141.2241710163966,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,141.2241710163966,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,0.0,0
2020-01-13,327.95001220703125,0.0,100000.0,100187.6463246383,187.6463246383064,100264.30574329967,0,0.001876463246383242,0.0,100187.6463246383,187.6463246383064,100264.30574329967,0,0.001876463246383242,0.0,100942.49524658204,942.4952465820388,261.84149902344507,307,0.009424952465820757,0.0,76.65941866136528,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,76.65941866136528,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,0.0,0
2020-01-14,327.45001220703125,0.0,100000.0,100190.04960752446,190.04960752445913,100264.30574329967,0,0.0019004960752446731,0.0,100190.04960752446,190.04960752445913,100264.30574329967,0,0.0019004960752446731,0.0,100788.99524658204,788.9952465820388,261.84149902344507,307,0.007889952465820693,-0.001520667778471707,74.25613577521489,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,74.25613577521489,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,0.0,0
2020-01-15,328.19000244140625,0.0,100000.0,100205.84731226649,205.84731226648728,100264.30574329967,0,0.002058473122664939,0.0,100205.84731226649,205.84731226648728,100264.30574329967,0,0.002058473122664939,0.0,101016.17224853516,1016.1722485351638,261.84149902344507,307,0.010161722485351854,0.0,58.45843103318244,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,58.45843103318244,31900.0,SHORT_PUT,264.30574329967254,0.0,0.0,0.0,0.0,0.0,0
