date,equity,cash,shares,spot,option_liability,collateral,available_cash,state,buy_hold,buy_hold_100
2018-02-13,100254.026069,100530.001064,0.0,266.0,275.974996,25900.0,74630.001064,SHORT_PUT,98969.564087,99723.001099
2018-02-14,100367.175393,100530.001064,0.0,269.589996,162.825671,25900.0,74630.001064,SHORT_PUT,100305.042725,100082.000732
2018-02-15,100492.508263,100530.001064,0.0,273.029999,37.492801,25900.0,74630.001064,SHORT_PUT,101584.723633,100426.000977
2018-02-16,100497.491789,100530.001064,0.0,273.109985,32.509276,25900.0,74630.001064,SHORT_PUT,101614.478638,100433.999634
2018-02-20,100496.430159,100530.001064,0.0,271.399994,33.570906,25900.0,74630.001064,SHORT_PUT,100978.361816,100263.000488
2018-02-21,100479.159639,100530.001064,0.0,270.049988,50.841426,25900.0,74630.001064,SHORT_PUT,100476.159546,100127.999878
2018-02-22,100492.512074,100530.001064,0.0,270.399994,37.48899,25900.0,74630.001064,SHORT_PUT,100606.361816,100163.000488
2018-02-23,100522.775968,100530.001064,0.0,274.709991,7.225096,25900.0,74630.001064,SHORT_PUT,102209.680908,100594.000244
2018-02-26,100528.832166,100530.001064,0.0,277.899994,1.168898,25900.0,74630.001064,SHORT_PUT,103396.361816,100913.000488
2018-02-27,100528.551335,100530.001064,0.0,274.429993,1.44973,25900.0,74630.001064,SHORT_PUT,102105.521362,100566.000366
2018-02-28,100524.472949,100530.001064,0.0,271.649994,5.528116,25900.0,74630.001064,SHORT_PUT,101071.361816,100288.000488
2018-03-01,100507.048893,100530.001064,0.0,267.700012,22.952172,25900.0,74630.001064,SHORT_PUT,99601.968628,99893.002319
2018-03-02,100511.56171,100530.001064,0.0,269.079987,18.439355,25900.0,74630.001064,SHORT_PUT,100115.319092,100030.999756
2018-03-05,100528.854482,100530.001064,0.0,272.190002,1.146583,25900.0,74630.001064,SHORT_PUT,101272.244995,100342.001343
2018-03-06,100528.996109,100530.001064,0.0,272.880005,1.004956,25900.0,74630.001064,SHORT_PUT,101528.925903,100411.001587
2018-03-07,100529.001014,100530.001064,0.0,272.779999,1.000051,25900.0,74630.001064,SHORT_PUT,101491.723633,100401.000977
2018-03-08,100529.001064,100530.001064,0.0,274.100006,1.0,25900.0,74630.001064,SHORT_PUT,101982.766357,100533.001709
2018-03-09,100530.001064,100530.001064,0.0,278.869995,0.0,0.0,100530.001064,CASH,103757.202271,101010.00061
2018-03-12,100530.001064,100530.001064,0.0,278.519989,0.0,0.0,100530.001064,CASH,103627.0,100975.0
2018-03-13,100501.304064,100785.297568,0.0,276.720001,283.993504,27400.0,73385.297568,SHORT_PUT,102957.404541,100795.001221
2018-03-14,100432.724856,100785.297568,0.0,275.299988,352.572713,27400.0,73385.297568,SHORT_PUT,102429.159546,100652.999878
2018-03-15,100402.986993,100785.297568,0.0,275.0,382.310575,27400.0,73385.297568,SHORT_PUT,102317.564087,100623.001099
2018-03-16,100387.877224,100785.297568,0.0,274.200012,397.420345,27400.0,73385.297568,SHORT_PUT,102428.052628,100652.702319
2018-03-19,100207.291879,100785.297568,0.0,270.48999,578.005689,27400.0,73385.297568,SHORT_PUT,101047.924454,100281.700122
2018-03-20,100176.391175,100785.297568,0.0,270.950012,608.906393,27400.0,73385.297568,SHORT_PUT,101219.052628,100327.702319
2018-03-21,100169.320033,100785.297568,0.0,270.429993,615.977535,27400.0,73385.297568,SHORT_PUT,101025.605362,100275.700366
2018-03-22,99651.354941,100785.297568,0.0,263.670013,1133.942627,27400.0,73385.297568,SHORT_PUT,98510.893082,99599.702441
2018-03-23,99077.436635,100785.297568,0.0,258.049988,1707.860933,27400.0,73385.297568,SHORT_PUT,96420.243546,99037.699878
2018-03-26,99700.166249,100785.297568,0.0,265.109985,1085.131319,27400.0,73385.297568,SHORT_PUT,99046.562638,99743.699634
2018-03-27,99354.899862,100785.297568,0.0,260.600006,1430.397706,27400.0,73385.297568,SHORT_PUT,97368.850357,99292.701709
2018-03-28,99273.908498,100785.297568,0.0,259.829987,1511.38907,27400.0,73385.297568,SHORT_PUT,97082.403092,99215.699756
2018-03-29,99585.219303,100785.297568,0.0,263.149994,1200.078265,27400.0,73385.297568,SHORT_PUT,98317.445816,99547.700488
2018-04-02,99049.647696,100785.297568,0.0,257.470001,1735.649872,27400.0,73385.297568,SHORT_PUT,96204.488541,98979.701221
2018-04-03,99383.866706,100785.297568,0.0,260.769989,1401.430862,27400.0,73385.297568,SHORT_PUT,97432.084,99309.7
2018-04-04,99673.391528,100785.297568,0.0,263.559998,1111.906041,27400.0,73385.297568,SHORT_PUT,98469.967179,99588.700854
2018-04-05,99884.080455,100785.297568,0.0,265.640015,901.217113,27400.0,73385.297568,SHORT_PUT,99243.733536,99796.702563
2018-04-06,99285.897696,100785.297568,0.0,259.720001,1499.399872,27400.0,73385.297568,SHORT_PUT,97041.488541,99204.701221
2018-04-09,99420.297568,100785.297568,0.0,261.0,1365.0,27400.0,73385.297568,SHORT_PUT,97517.648087,99332.701099
2018-04-10,99855.765831,100785.297568,0.0,265.149994,929.531737,27400.0,73385.297568,SHORT_PUT,99061.445816,99747.700488
2018-04-11,99710.098594,100785.297568,0.0,263.76001,1075.198975,27400.0,73385.297568,SHORT_PUT,98544.37172,99608.702075
2018-04-12,99937.946799,100785.297568,0.0,265.929993,847.350769,27400.0,73385.297568,SHORT_PUT,99351.605362,99825.700366
2018-04-13,99900.296958,73385.297568,100.0,265.149994,0.0,0.0,73385.297568,STOCK,99061.445816,99747.700488
2018-04-16,100118.296226,73385.297568,100.0,267.329987,0.0,0.0,73385.297568,STOCK,99872.403092,99965.699756
2018-04-17,100376.128586,73635.58022,100.0,270.190002,278.451878,0.0,73635.58022,COVERED_CALL,100936.328995,100251.701343
2018-04-18,100427.419072,73635.58022,100.0,270.390015,247.162613,0.0,73635.58022,COVERED_CALL,101010.733536,100271.702563
2018-04-19,100329.141464,73635.58022,100.0,268.890015,195.440221,0.0,73635.58022,COVERED_CALL,100452.733536,100121.702563
2018-04-20,100164.58697,73635.58022,100.0,266.609985,131.991785,0.0,73635.58022,COVERED_CALL,99604.562638,99893.699634
2018-04-23,100162.416842,73635.58022,100.0,266.570007,130.164111,0.0,73635.58022,COVERED_CALL,99589.690812,99889.701831
2018-04-24,99880.840932,73635.58022,100.0,262.980011,52.740386,0.0,73635.58022,COVERED_CALL,98254.212174,99530.702197
2018-04-25,99920.838215,73635.58022,100.0,263.630005,77.742493,0.0,73635.58022,COVERED_CALL,98496.009903,99595.701587
2018-04-26,100145.734602,73635.58022,100.0,266.309998,120.845374,0.0,73635.58022,COVERED_CALL,99492.967179,99863.700854
2018-04-27,100196.503642,73635.58022,100.0,266.559998,95.076334,0.0,73635.58022,COVERED_CALL,99585.967179,99888.700854
2018-04-30,100048.802433,73635.58022,100.0,264.51001,37.778763,0.0,73635.58022,COVERED_CALL,98823.37172,99683.702075
2018-05-01,100089.747865,73635.58022,100.0,264.980011,43.833454,0.0,73635.58022,COVERED_CALL,98998.212174,99730.702197
2018-05-02,99935.553084,73635.58022,100.0,263.200012,20.028356,0.0,73635.58022,COVERED_CALL,98336.052628,99552.702319
2018-05-03,99881.179805,73635.58022,100.0,262.619995,16.399927,0.0,73635.58022,COVERED_CALL,98120.286271,99494.70061
2018-05-04,100195.397421,73635.58022,100.0,266.019989,42.181701,0.0,73635.58022,COVERED_CALL,99385.084,99834.7
2018-05-07,100298.690304,73635.58022,100.0,266.920013,28.891259,0.0,73635.58022,COVERED_CALL,99719.893082,99924.702441
2018-05-08,100303.601006,73635.58022,100.0,266.920013,23.980557,0.0,73635.58022,COVERED_CALL,99719.893082,99924.702441
2018-05-09,100530.735519,73635.58022,100.0,269.5,54.844701,0.0,73635.58022,COVERED_CALL,100679.648087,100182.701099
2018-05-10,100738.76,73635.58022,100.0,272.019989,98.819121,0.0,73635.58022,COVERED_CALL,101617.084,100434.7
2018-05-11,100803.668434,73635.58022,100.0,272.850006,116.912397,0.0,73635.58022,COVERED_CALL,101925.850357,100517.701709
2018-05-14,100856.942815,73635.58022,100.0,272.980011,76.638504,0.0,73635.58022,COVERED_CALL,101974.212174,100530.702197
2018-05-15,100727.860605,73635.58022,100.0,271.100006,17.720225,0.0,73635.58022,COVERED_CALL,101274.850357,100342.701709
2018-05-16,100826.210031,73635.58022,100.0,272.23999,33.369212,0.0,73635.58022,COVERED_CALL,101698.924454,100456.700122
2018-05-17,100828.465762,73635.58022,100.0,272.01001,8.115435,0.0,73635.58022,COVERED_CALL,101613.37172,100433.702075
2018-05-18,100768.578877,73635.58022,100.0,271.329987,0.0,0.0,73635.58022,STOCK,101360.403092,100365.699756
2018-05-21,100972.579732,73635.58022,100.0,273.369995,0.0,0.0,73635.58022,STOCK,102119.286271,100569.70061
2018-05-22,100880.982306,73766.421487,100.0,272.609985,146.437716,0.0,73766.421487,COVERED_CALL,101836.562638,100493.699634
2018-05-23,100935.097544,73766.421487,100.0,273.359985,167.322478,0.0,73766.421487,COVERED_CALL,102115.562638,100568.699634
2018-05-24,100915.261999,73766.421487,100.0,272.799988,131.158267,0.0,73766.421487,COVERED_CALL,101907.243546,100512.699878
2018-05-25,100873.219513,73766.421487,100.0,272.149994,108.201363,0.0,73766.421487,COVERED_CALL,101665.445816,100447.700488
2018-05-29,100623.111668,73766.421487,100.0,269.019989,45.308721,0.0,73766.421487,COVERED_CALL,100501.084,100134.7
2018-05-30,100847.346195,73766.421487,100.0,272.609985,180.073827,0.0,73766.421487,COVERED_CALL,101836.562638,100493.699634
2018-05-31,100767.854707,73766.421487,100.0,270.940002,92.567024,0.0,73766.421487,COVERED_CALL,101215.328995,100326.701343
2018-06-01,100961.112591,73766.421487,100.0,273.600006,165.309506,0.0,73766.421487,COVERED_CALL,102204.850357,100592.701709
2018-06-04,101106.876639,73766.421487,100.0,274.899994,149.544237,0.0,73766.421487,COVERED_CALL,102688.445816,100722.700488
2018-06-05,101140.256279,73766.421487,100.0,275.100006,136.165818,0.0,73766.421487,COVERED_CALL,102762.850357,100742.701709
2018-06-06,101287.948328,73766.421487,100.0,277.399994,218.472549,0.0,73766.421487,COVERED_CALL,103618.445816,100972.700488
2018-06-07,101308.695073,73766.421487,100.0,277.369995,194.725925,0.0,73766.421487,COVERED_CALL,103607.286271,100969.70061
2018-06-08,101346.887329,73766.421487,100.0,278.190002,238.534402,0.0,73766.421487,COVERED_CALL,103912.328995,101051.701343
2018-06-11,101388.537501,73766.421487,100.0,278.559998,233.883742,0.0,73766.421487,COVERED_CALL,104049.967179,101088.700854
2018-06-12,101409.78872,73766.421487,100.0,278.920013,248.634109,0.0,73766.421487,COVERED_CALL,104183.893082,101124.702441
2018-06-13,101382.844519,73766.421487,100.0,278.029999,186.576846,0.0,73766.421487,COVERED_CALL,103852.807633,101035.700977
2018-06-14,101415.32514,73766.421487,100.0,278.730011,224.097446,0.0,73766.421487,COVERED_CALL,104113.212174,101105.702197
2018-06-15,101486.514377,73891.021487,100.0,277.130005,117.507598,0.0,73891.021487,COVERED_CALL,103981.521903,101070.301587
2018-06-18,101490.062981,73891.021487,100.0,276.559998,56.958262,0.0,73891.021487,COVERED_CALL,103769.479179,101013.300854
2018-06-19,101419.434715,73891.021487,100.0,275.5,21.586772,0.0,73891.021487,COVERED_CALL,103375.160087,100907.301099
2018-06-20,101465.712063,73891.021487,100.0,275.970001,22.309546,0.0,73891.021487,COVERED_CALL,103550.000541,100954.301221
2018-06-21,101313.75594,73891.021487,100.0,274.23999,1.26457,0.0,73891.021487,COVERED_CALL,102906.436454,100781.300122
2018-06-22,101365.02051,73891.021487,100.0,274.73999,0.0,0.0,73891.021487,STOCK,103092.436454,100831.300122
2018-06-25,100991.021487,73891.021487,100.0,271.0,0.0,0.0,73891.021487,STOCK,101701.160087,100457.301099
2018-06-26,101022.889856,74140.952775,100.0,271.600006,278.063529,0.0,74140.952775,COVERED_CALL,101924.362357,100517.301709
2018-06-27,100911.517126,74140.952775,100.0,269.350006,164.436259,0.0,74140.952775,COVERED_CALL,101087.362357,100292.301709
2018-06-28,100978.793705,74140.952775,100.0,270.890015,251.160534,0.0,74140.952775,COVERED_CALL,101660.245536,100446.302563
2018-06-29,101035.889092,74140.952775,100.0,271.279999,233.063561,0.0,74140.952775,COVERED_CALL,101805.319633,100485.300977
2018-07-02,101112.147002,74140.952775,100.0,271.859985,214.804308,0.0,74140.952775,COVERED_CALL,102021.074638,100543.299634
2018-07-03,101065.50632,74140.952775,100.0,270.899994,165.445845,0.0,74140.952775,COVERED_CALL,101663.957816,100447.300488
2018-07-05,101211.876957,74140.952775,100.0,273.109985,240.074353,0.0,74140.952775,COVERED_CALL,102486.074638,100668.299634
2018-07-06,101371.726451,74140.952775,100.0,275.420013,311.227666,0.0,74140.952775,COVERED_CALL,103345.405082,100899.302441
2018-07-09,101533.972289,74140.952775,100.0,277.899994,396.979876,0.0,74140.952775,COVERED_CALL,104267.957816,101147.300488
2018-07-10,101584.686016,74140.952775,100.0,278.899994,446.266148,0.0,74140.952775,COVERED_CALL,104639.957816,101247.300488
2018-07-11,101525.490983,74140.952775,100.0,276.859985,301.460327,0.0,74140.952775,COVERED_CALL,103881.074638,101043.299634
2018-07-12,101596.169502,74140.952775,100.0,279.369995,481.782785,0.0,74140.952775,COVERED_CALL,104814.798271,101294.30061
2018-07-13,101624.615356,74140.952775,100.0,279.589996,475.337052,0.0,74140.952775,COVERED_CALL,104896.638725,101316.300732
2018-07-16,101647.099319,74140.952775,100.0,279.339996,427.853089,0.0,74140.952775,COVERED_CALL,104803.638725,101291.300732
2018-07-17,101664.923731,74140.952775,100.0,280.470001,523.029166,0.0,74140.952775,COVERED_CALL,105224.000541,101404.301221
2018-07-18,101683.139366,74140.952775,100.0,281.059998,563.813164,0.0,74140.952775,COVERED_CALL,105443.479179,101463.300854
2018-07-19,101679.874524,74140.952775,100.0,280.0,461.078251,0.0,74140.952775,COVERED_CALL,105049.160087,101357.301099
2018-07-20,101677.418659,74140.952775,100.0,279.679993,431.533384,0.0,74140.952775,COVERED_CALL,104930.117362,101325.300366
2018-07-23,101704.953215,74140.952775,100.0,280.200012,456.00078,0.0,74140.952775,COVERED_CALL,105123.564628,101377.302319
2018-07-24,101708.758942,74140.952775,100.0,281.609985,593.192367,0.0,74140.952775,COVERED_CALL,105648.074638,101518.299634
2018-07-25,101698.996805,74140.952775,100.0,284.01001,842.956946,0.0,74140.952775,COVERED_CALL,106540.88372,101758.302075
2018-07-26,101703.285521,74140.952775,100.0,283.339996,771.666887,0.0,74140.952775,COVERED_CALL,106291.638725,101691.300732
2018-07-27,101740.952775,101740.952775,0.0,281.420013,0.0,0.0,101740.952775,CASH,105577.405082,101499.302441
2018-07-30,101740.952775,101740.952775,0.0,279.950012,0.0,0.0,101740.952775,CASH,105030.564628,101352.302319
2018-07-31,101723.885711,101885.764878,0.0,281.329987,161.879167,27600.0,74285.764878,SHORT_PUT,105543.915092,101490.299756
2018-08-01,101747.451095,101885.764878,0.0,280.859985,138.313783,27600.0,74285.764878,SHORT_PUT,105369.074638,101443.299634
2018-08-02,101782.438513,101885.764878,0.0,282.390015,103.326365,27600.0,74285.764878,SHORT_PUT,105938.245536,101596.302563
2018-08-03,101824.813025,101885.764878,0.0,283.600006,60.951853,27600.0,74285.764878,SHORT_PUT,106388.362357,101717.301709
2018-08-06,101853.185333,101885.764878,0.0,284.640015,32.579545,27600.0,74285.764878,SHORT_PUT,106775.245536,101821.302563
2018-08-07,101866.284905,101885.764878,0.0,285.579987,19.479973,27600.0,74285.764878,SHORT_PUT,107124.915092,101915.299756
2018-08-08,101869.49463,101885.764878,0.0,285.459991,16.270248,27600.0,74285.764878,SHORT_PUT,107080.276908,101903.300244
2018-08-09,101869.291841,101885.764878,0.0,285.070007,16.473037,27600.0,74285.764878,SHORT_PUT,106935.202812,101864.301831
2018-08-10,101851.500488,101885.764878,0.0,283.160004,34.26439,27600.0,74285.764878,SHORT_PUT,106224.681449,101673.301465
2018-08-13,101824.472603,101885.764878,0.0,282.100006,61.292275,27600.0,74285.764878,SHORT_PUT,105830.362357,101567.301709
2018-08-14,101837.219819,101885.764878,0.0,283.899994,48.545059,27600.0,74285.764878,SHORT_PUT,106499.957816,101747.300488
2018-08-15,101826.564089,101885.764878,0.0,281.779999,59.200789,27600.0,74285.764878,SHORT_PUT,105711.319633,101535.300977
2018-08-16,101849.294663,101885.764878,0.0,284.059998,36.470216,27600.0,74285.764878,SHORT_PUT,106559.479179,101763.300854
2018-08-17,101869.541154,101885.764878,0.0,285.059998,16.223724,27600.0,74285.764878,SHORT_PUT,106931.479179,101863.300854
2018-08-20,101880.394392,101885.764878,0.0,285.670013,5.370486,27600.0,74285.764878,SHORT_PUT,107158.405082,101924.302441
2018-08-21,101882.768236,101885.764878,0.0,286.339996,2.996642,27600.0,74285.764878,SHORT_PUT,107407.638725,101991.300732
2018-08-22,101882.894976,101885.764878,0.0,286.170013,2.869902,27600.0,74285.764878,SHORT_PUT,107344.405082,101974.302441
2018-08-23,101883.727522,101885.764878,0.0,285.790009,2.037356,27600.0,74285.764878,SHORT_PUT,107203.043266,101936.301953
2018-08-24,101884.611334,101885.764878,0.0,287.51001,1.153544,27600.0,74285.764878,SHORT_PUT,107842.88372,102108.302075
2018-08-27,101884.764847,101885.764878,0.0,289.779999,1.000031,27600.0,74285.764878,SHORT_PUT,108687.319633,102335.300977
2018-08-28,101884.764878,101885.764878,0.0,289.920013,1.0,27600.0,74285.764878,SHORT_PUT,108739.405082,102349.302441
2018-08-29,101884.764878,101885.764878,0.0,291.480011,1.0,27600.0,74285.764878,SHORT_PUT,109319.724174,102505.302197
2018-08-30,101884.764878,101885.764878,0.0,290.299988,1.0,27600.0,74285.764878,SHORT_PUT,108880.755546,102387.299878
2018-08-31,101885.764878,101885.764878,0.0,290.309998,0.0,0.0,101885.764878,CASH,108884.479179,102388.300854
2018-09-04,101885.764878,101885.764878,0.0,289.809998,0.0,0.0,101885.764878,CASH,108698.479179,102338.300854
2018-09-05,101863.692139,102078.130896,0.0,289.029999,214.438756,28600.0,73478.130896,SHORT_PUT,108408.319633,102260.300977
2018-09-06,101816.40429,102078.130896,0.0,288.160004,261.726606,28600.0,73478.130896,SHORT_PUT,108084.681449,102173.301465
2018-09-07,101779.650484,102078.130896,0.0,287.600006,298.480412,28600.0,73478.130896,SHORT_PUT,107876.362357,102117.301709
2018-09-10,101814.602566,102078.130896,0.0,288.100006,263.528329,28600.0,73478.130896,SHORT_PUT,108062.362357,102167.301709
2018-09-11,101874.66768,102078.130896,0.0,289.049988,203.463215,28600.0,73478.130896,SHORT_PUT,108415.755546,102262.299878
2018-09-12,101904.339292,102078.130896,0.0,289.119995,173.791603,28600.0,73478.130896,SHORT_PUT,108441.798271,102269.30061
2018-09-13,101962.643196,102078.130896,0.0,290.829987,115.4877,28600.0,73478.130896,SHORT_PUT,109077.915092,102440.299756
2018-09-14,101983.056881,102078.130896,0.0,290.880005,95.074015,28600.0,73478.130896,SHORT_PUT,109096.521903,102445.301587
2018-09-17,101963.867058,102078.130896,0.0,289.339996,114.263838,28600.0,73478.130896,SHORT_PUT,108523.638725,102291.300732
2018-09-18,101985.15814,102078.130896,0.0,290.910004,92.972755,28600.0,73478.130896,SHORT_PUT,109107.681449,102448.301465
2018-09-19,102010.538991,102078.130896,0.0,291.220001,67.591904,28600.0,73478.130896,SHORT_PUT,109223.000541,102479.301221
2018-09-20,102057.346474,102078.130896,0.0,293.579987,20.784422,28600.0,73478.130896,SHORT_PUT,110100.915092,102715.299756
2018-09-21,102043.828903,102078.130896,0.0,291.98999,34.301992,28600.0,73478.130896,SHORT_PUT,110001.592454,102688.600122
2018-09-24,102044.203195,102078.130896,0.0,291.019989,33.9277,28600.0,73478.130896,SHORT_PUT,109640.752,102591.6
2018-09-25,102040.50628,102078.130896,0.0,290.75,37.624616,28600.0,73478.130896,SHORT_PUT,109540.316087,102564.601099
2018-09-26,102029.365053,102078.130896,0.0,289.880005,48.765842,28600.0,73478.130896,SHORT_PUT,109216.677903,102477.601587
2018-09-27,102045.394659,102078.130896,0.0,290.690002,32.736236,28600.0,73478.130896,SHORT_PUT,109517.996995,102558.601343
2018-09-28,102055.184423,102078.130896,0.0,290.720001,22.946473,28600.0,73478.130896,SHORT_PUT,109529.156541,102561.601221
2018-10-01,102074.421164,102078.130896,0.0,291.730011,3.709731,28600.0,73478.130896,SHORT_PUT,109904.880174,102662.602197
2018-10-02,102075.985387,102078.130896,0.0,291.559998,2.145509,28600.0,73478.130896,SHORT_PUT,109841.635179,102645.600854
2018-10-03,102076.965913,102078.130896,0.0,291.720001,1.164983,28600.0,73478.130896,SHORT_PUT,109901.156541,102661.601221
2018-10-04,102076.820126,102078.130896,0.0,289.440002,1.310769,28600.0,73478.130896,SHORT_PUT,109052.996995,102433.601343
2018-10-05,102078.130896,102078.130896,0.0,287.820007,0.0,0.0,102078.130896,CASH,108450.358812,102271.601831
2018-10-08,102078.130896,102078.130896,0.0,287.820007,0.0,0.0,102078.130896,CASH,108450.358812,102271.601831
2018-10-09,102054.268948,102287.494398,0.0,287.399994,233.22545,28300.0,73987.494398,SHORT_PUT,108294.113816,102229.600488
2018-10-10,101588.18301,102287.494398,0.0,278.299988,699.311389,28300.0,73987.494398,SHORT_PUT,104908.911546,101319.599878
2018-10-11,100977.632052,102287.494398,0.0,272.170013,1309.862347,28300.0,73987.494398,SHORT_PUT,102628.561082,100706.602441
2018-10-12,101222.84761,102287.494398,0.0,275.950012,1064.646788,28300.0,73987.494398,SHORT_PUT,104034.720628,101084.602319
2018-10-15,101214.948741,102287.494398,0.0,274.399994,1072.545658,28300.0,73987.494398,SHORT_PUT,103458.113816,100929.600488
2018-10-16,101638.228224,102287.494398,0.0,280.399994,649.266174,28300.0,73987.494398,SHORT_PUT,105690.113816,101529.600488
2018-10-17,101736.778213,102287.494398,0.0,280.450012,550.716185,28300.0,73987.494398,SHORT_PUT,105708.720628,101534.602319
2018-10-18,101466.095994,102287.494398,0.0,276.399994,821.398405,28300.0,73987.494398,SHORT_PUT,104202.113816,101129.600488
2018-10-19,101412.280415,102287.494398,0.0,276.25,875.213983,28300.0,73987.494398,SHORT_PUT,104146.316087,101114.601099
2018-10-22,101341.034375,102287.494398,0.0,275.01001,946.460023,28300.0,73987.494398,SHORT_PUT,103685.03972,100990.602075
2018-10-23,101232.835862,102287.494398,0.0,273.609985,1054.658536,28300.0,73987.494398,SHORT_PUT,103164.230638,100850.599634
2018-10-24,100431.095167,102287.494398,0.0,265.320007,1856.399231,28300.0,73987.494398,SHORT_PUT,100080.358812,100021.601831
2018-10-25,100868.915432,102287.494398,0.0,270.079987,1418.578967,28300.0,73987.494398,SHORT_PUT,101851.071092,100497.599756
2018-10-26,100425.908958,102287.494398,0.0,265.329987,1861.585441,28300.0,73987.494398,SHORT_PUT,100084.071092,100022.599756
2018-10-29,100277.79286,102287.494398,0.0,263.859985,2009.701538,28300.0,73987.494398,SHORT_PUT,99537.230638,99875.599634
2018-10-30,100680.072062,102287.494398,0.0,267.769989,1607.422337,28300.0,73987.494398,SHORT_PUT,100991.752,100266.6
2018-10-31,100973.328833,102287.494398,0.0,270.630005,1314.165566,28300.0,73987.494398,SHORT_PUT,102055.677903,100552.601587
2018-11-01,101268.662246,102287.494398,0.0,273.51001,1018.832152,28300.0,73987.494398,SHORT_PUT,103127.03972,100840.602075
2018-11-02,101120.325942,102287.494398,0.0,271.890015,1167.168456,28300.0,73987.494398,SHORT_PUT,102524.401536,100678.602563
2018-11-05,101278.445936,102287.494398,0.0,273.390015,1009.048462,28300.0,73987.494398,SHORT_PUT,103082.401536,100828.602563
2018-11-06,101458.886279,102287.494398,0.0,275.119995,828.608119,28300.0,73987.494398,SHORT_PUT,103725.954271,101001.60061
2018-11-07,102020.933477,102287.494398,0.0,281.01001,266.560921,28300.0,73987.494398,SHORT_PUT,105917.03972,101590.602075
2018-11-08,102016.579644,102287.494398,0.0,280.5,270.914754,28300.0,73987.494398,SHORT_PUT,105727.316087,101539.601099
