date,equity,cash,shares,spot,option_liability,collateral,available_cash,state,buy_hold,buy_hold_100
2019-11-12,107729.442922,77166.882914,100.0,309.0,337.439992,0.0,77166.882914,COVERED_CALL,118369.364087,104938.001099
2019-11-13,107748.141224,77166.882914,100.0,309.100006,328.7423,0.0,77166.882914,COVERED_CALL,118406.566357,104948.001709
2019-11-14,107775.565128,77166.882914,100.0,309.549988,346.316565,0.0,77166.882914,COVERED_CALL,118573.959546,104992.999878
2019-11-15,107895.155654,77166.882914,100.0,311.790009,450.728114,0.0,77166.882914,COVERED_CALL,119407.247266,105217.001953
2019-11-18,107978.491586,77166.882914,100.0,312.019989,390.39023,0.0,77166.882914,COVERED_CALL,119492.8,105240.0
2019-11-19,107979.940567,77166.882914,100.0,311.929993,379.941615,0.0,77166.882914,COVERED_CALL,119459.321362,105231.000366
2019-11-20,107935.527172,77166.882914,100.0,310.769989,308.354643,0.0,77166.882914,COVERED_CALL,119027.8,105115.0
2019-11-21,107931.263343,77166.882914,100.0,310.269989,262.618473,0.0,77166.882914,COVERED_CALL,118841.8,105065.0
2019-11-22,107977.019446,77166.882914,100.0,310.959991,285.862613,0.0,77166.882914,COVERED_CALL,119098.480908,105134.000244
2019-11-25,108149.938368,77166.882914,100.0,313.369995,353.944057,0.0,77166.882914,COVERED_CALL,119995.002271,105375.00061
2019-11-26,108194.598185,77166.882914,100.0,314.079987,380.283386,0.0,77166.882914,COVERED_CALL,120259.119092,105445.999756
2019-11-27,108229.977055,77166.882914,100.0,315.480011,484.906957,0.0,77166.882914,COVERED_CALL,120779.928174,105586.002197
2019-11-29,108266.882914,108266.882914,0.0,314.309998,0.0,0.0,108266.882914,CASH,120344.683179,105469.000854
2019-12-02,108266.882914,108266.882914,0.0,311.640015,0.0,0.0,108266.882914,CASH,119351.449536,105202.002563
2019-12-03,108222.841334,108667.952925,0.0,309.549988,445.111592,30500.0,78167.952925,SHORT_PUT,118573.959546,104992.999878
2019-12-04,108259.422694,108667.952925,0.0,311.459991,408.530231,30500.0,78167.952925,SHORT_PUT,119284.480908,105184.000244
2019-12-05,108334.817928,108667.952925,0.0,312.019989,333.134997,30500.0,78167.952925,SHORT_PUT,119492.8,105240.0
2019-12-06,108436.229234,108667.952925,0.0,314.869995,231.723692,30500.0,78167.952925,SHORT_PUT,120553.002271,105525.00061
2019-12-09,108466.741739,108667.952925,0.0,313.880005,201.211186,30500.0,78167.952925,SHORT_PUT,120184.725903,105426.001587
2019-12-10,108393.272246,108667.952925,0.0,313.529999,274.68068,30500.0,78167.952925,SHORT_PUT,120054.523633,105391.000977
2019-12-11,108433.920052,108667.952925,0.0,314.420013,234.032874,30500.0,78167.952925,SHORT_PUT,120385.609082,105480.002441
2019-12-12,108523.413811,108667.952925,0.0,317.130005,144.539115,30500.0,78167.952925,SHORT_PUT,121393.725903,105751.001587
2019-12-13,108559.976655,108667.952925,0.0,317.320007,107.976271,30500.0,78167.952925,SHORT_PUT,121464.406812,105770.001831
2019-12-16,108627.427834,108667.952925,0.0,319.5,40.525092,30500.0,78167.952925,SHORT_PUT,122275.364087,105988.001099
2019-12-17,108638.008895,108667.952925,0.0,319.570007,29.94403,30500.0,78167.952925,SHORT_PUT,122301.406812,105995.001831
2019-12-18,108640.385724,108667.952925,0.0,319.589996,27.567202,30500.0,78167.952925,SHORT_PUT,122308.842725,105997.000732
2019-12-19,108648.494041,108667.952925,0.0,320.899994,19.458885,30500.0,78167.952925,SHORT_PUT,122796.161816,106128.000488
2019-12-20,108651.303986,108667.952925,0.0,320.730011,16.648939,30500.0,78167.952925,SHORT_PUT,123316.968174,106268.002197
2019-12-23,108659.985754,108667.952925,0.0,321.220001,7.967172,30500.0,78167.952925,SHORT_PUT,123499.244541,106317.001221
2019-12-24,108661.651888,108667.952925,0.0,321.230011,6.301038,30500.0,78167.952925,SHORT_PUT,123502.968174,106318.002197
2019-12-26,108665.747545,108667.952925,0.0,322.940002,2.205381,30500.0,78167.952925,SHORT_PUT,124139.084995,106489.001343
2019-12-27,108666.29511,108667.952925,0.0,322.859985,1.657815,30500.0,78167.952925,SHORT_PUT,124109.318638,106480.999634
2019-12-30,108666.7862,108667.952925,0.0,321.079987,1.166726,30500.0,78167.952925,SHORT_PUT,123447.159092,106302.999756
2019-12-31,108666.898492,108667.952925,0.0,321.859985,1.054433,30500.0,78167.952925,SHORT_PUT,123737.318638,106380.999634
2020-01-02,108666.952925,108667.952925,0.0,324.869995,1.0,30500.0,78167.952925,SHORT_PUT,124857.042271,106682.00061
2020-01-03,108667.952925,108667.952925,0.0,322.410004,0.0,0.0,108667.952925,CASH,123941.925449,106436.001465
2020-01-06,108667.952925,108667.952925,0.0,323.640015,0.0,0.0,108667.952925,CASH,124399.489536,106559.002563
2020-01-07,108633.688299,108976.141877,0.0,322.730011,342.453578,31600.0,77376.141877,SHORT_PUT,124060.968174,106468.002197
2020-01-08,108697.962503,108976.141877,0.0,324.450012,278.179374,31600.0,77376.141877,SHORT_PUT,124700.808628,106640.002319
2020-01-09,108775.503802,108976.141877,0.0,326.649994,200.638074,31600.0,77376.141877,SHORT_PUT,125519.201816,106860.000488
2020-01-10,108792.252304,108976.141877,0.0,325.709991,183.889573,31600.0,77376.141877,SHORT_PUT,125169.520908,106766.000244
2020-01-13,108857.249533,108976.141877,0.0,327.950012,118.892344,31600.0,77376.141877,SHORT_PUT,126002.808628,106990.002319
2020-01-14,108861.536261,108976.141877,0.0,327.450012,114.605616,31600.0,77376.141877,SHORT_PUT,125816.808628,106940.002319
2020-01-15,108878.132885,108976.141877,0.0,328.190002,98.008991,31600.0,77376.141877,SHORT_PUT,126092.084995,107014.001343
2020-01-16,108917.474503,108976.141877,0.0,330.920013,58.667373,31600.0,77376.141877,SHORT_PUT,127107.649082,107287.002441
2020-01-17,108932.925746,108976.141877,0.0,331.950012,43.21613,31600.0,77376.141877,SHORT_PUT,127490.808628,107390.002319
2020-01-21,108946.934631,108976.141877,0.0,331.299988,29.207246,31600.0,77376.141877,SHORT_PUT,127248.999546,107324.999878
2020-01-22,108942.99068,108976.141877,0.0,331.339996,33.151197,31600.0,77376.141877,SHORT_PUT,127263.882725,107329.000732
2020-01-23,108949.105084,108976.141877,0.0,331.720001,27.036792,31600.0,77376.141877,SHORT_PUT,127405.244541,107367.001221
2020-01-24,108930.671291,108976.141877,0.0,328.769989,45.470586,31600.0,77376.141877,SHORT_PUT,126307.84,107072.0
2020-01-27,108850.826356,108976.141877,0.0,323.5,125.315521,31600.0,77376.141877,SHORT_PUT,124347.404087,106545.001099
2020-01-28,108863.357054,108976.141877,0.0,326.890015,112.784823,31600.0,77376.141877,SHORT_PUT,125608.489536,106884.002563
2020-01-29,108903.455125,108976.141877,0.0,326.619995,72.686752,31600.0,77376.141877,SHORT_PUT,125508.042271,106857.00061
2020-01-30,108927.036153,108976.141877,0.0,327.679993,49.105724,31600.0,77376.141877,SHORT_PUT,125902.361362,106963.000366
2020-01-31,108854.662006,108976.141877,0.0,321.730011,121.479871,31600.0,77376.141877,SHORT_PUT,123688.968174,106368.002197
2020-02-03,108919.150279,108976.141877,0.0,324.119995,56.991598,31600.0,77376.141877,SHORT_PUT,124578.042271,106607.00061
2020-02-04,108970.79683,108976.141877,0.0,329.059998,5.345046,31600.0,77376.141877,SHORT_PUT,126415.723179,107101.000854
2020-02-05,108975.127195,108976.141877,0.0,332.859985,1.014682,31600.0,77376.141877,SHORT_PUT,127829.318638,107480.999634
2020-02-06,108975.141877,108976.141877,0.0,333.980011,1.0,31600.0,77376.141877,SHORT_PUT,128245.968174,107593.002197
2020-02-07,108976.141877,108976.141877,0.0,332.200012,0.0,0.0,108976.141877,CASH,127583.808628,107415.002319
2020-02-10,108976.141877,108976.141877,0.0,334.679993,0.0,0.0,108976.141877,CASH,128506.361362,107663.000366
2020-02-11,108942.967488,109273.973569,0.0,335.26001,331.006081,32600.0,76673.973569,SHORT_PUT,128722.12772,107721.002075
2020-02-12,109005.839507,109273.973569,0.0,337.420013,268.134062,32600.0,76673.973569,SHORT_PUT,129525.649082,107937.002441
2020-02-13,109058.798873,109273.973569,0.0,337.059998,215.174696,32600.0,76673.973569,SHORT_PUT,129391.723179,107901.000854
2020-02-14,109065.088639,109273.973569,0.0,337.600006,208.884929,32600.0,76673.973569,SHORT_PUT,129592.606357,107955.001709
2020-02-18,109095.170012,109273.973569,0.0,336.730011,178.803557,32600.0,76673.973569,SHORT_PUT,129268.968174,107868.002197
2020-02-19,109103.081971,109273.973569,0.0,338.339996,170.891598,32600.0,76673.973569,SHORT_PUT,129867.882725,108029.000732
2020-02-20,109096.674949,109273.973569,0.0,336.950012,177.29862,32600.0,76673.973569,SHORT_PUT,129350.808628,107890.002319
2020-02-21,108978.868982,109273.973569,0.0,333.480011,295.104587,32600.0,76673.973569,SHORT_PUT,128059.968174,107543.002197
2020-02-24,108463.873501,109273.973569,0.0,322.420013,810.100067,32600.0,76673.973569,SHORT_PUT,123945.649082,106437.002441
2020-02-25,107548.343201,109273.973569,0.0,312.649994,1725.630368,32600.0,76673.973569,SHORT_PUT,120311.201816,105460.000488
2020-02-26,107403.021936,109273.973569,0.0,311.5,1870.951633,32600.0,76673.973569,SHORT_PUT,119883.404087,105345.001099
2020-02-27,106213.302108,109273.973569,0.0,297.51001,3060.671461,32600.0,76673.973569,SHORT_PUT,114679.12772,103946.002075
2020-02-28,105934.420998,109273.973569,0.0,296.26001,3339.552571,32600.0,76673.973569,SHORT_PUT,114214.12772,103821.002075
2020-03-02,107066.659319,109273.973569,0.0,309.089996,2207.31425,32600.0,76673.973569,SHORT_PUT,118986.882725,105104.000732
2020-03-03,106467.945864,109273.973569,0.0,300.23999,2806.027705,32600.0,76673.973569,SHORT_PUT,115694.680454,104219.000122
2020-03-04,107505.285933,109273.973569,0.0,312.859985,1768.687635,32600.0,76673.973569,SHORT_PUT,120389.318638,105480.999634
2020-03-05,106729.559459,109273.973569,0.0,302.459991,2544.41411,32600.0,76673.973569,SHORT_PUT,116520.520908,104441.000244
2020-03-06,106204.883064,109273.973569,0.0,297.459991,3069.090505,32600.0,76673.973569,SHORT_PUT,114660.520908,103941.000244
2020-03-09,103838.124722,109273.973569,0.0,274.230011,5435.848846,32600.0,76673.973569,SHORT_PUT,106018.968174,101618.002197
2020-03-10,105317.871813,109273.973569,0.0,288.420013,3956.101756,32600.0,76673.973569,SHORT_PUT,111297.649082,103037.002441
2020-03-11,103851.772031,109273.973569,0.0,274.359985,5422.201538,32600.0,76673.973569,SHORT_PUT,106067.318638,101630.999634
2020-03-12,101095.523633,109273.973569,0.0,248.110001,8178.449936,32600.0,76673.973569,SHORT_PUT,96302.324314,99006.00116
2020-03-13,103605.974301,76673.973569,100.0,269.320007,0.0,0.0,76673.973569,STOCK,104192.446812,101127.001831
2020-03-16,100658.974179,76673.973569,100.0,239.850006,0.0,0.0,76673.973569,STOCK,93229.606357,98180.001709
2020-03-17,101739.946398,78689.909594,100.0,252.800003,2229.963502,0.0,78689.909594,COVERED_CALL,98047.005222,99475.001404
2020-03-18,101287.184127,78689.909594,100.0,240.0,1402.725467,0.0,78689.909594,COVERED_CALL,93285.404087,98195.001099
2020-03-19,101343.947405,78689.909594,100.0,240.509995,1396.96164,0.0,78689.909594,COVERED_CALL,93475.122043,98246.000549
2020-03-20,100869.267409,78830.509594,100.0,228.800003,841.24249,0.0,78830.509594,COVERED_CALL,89642.037222,97215.601404
2020-03-23,100658.582486,78830.509594,100.0,222.949997,466.926803,0.0,78830.509594,COVERED_CALL,87465.834952,96630.600793
2020-03-24,102297.770713,78830.509594,100.0,243.149994,847.738271,0.0,78830.509594,COVERED_CALL,94980.233816,98650.600488
2020-03-25,102574.674024,78830.509594,100.0,246.789993,934.834899,0.0,78830.509594,COVERED_CALL,96334.313589,99014.600427
2020-03-26,103405.730362,78830.509594,100.0,261.200012,1544.780453,0.0,78830.509594,COVERED_CALL,101694.840628,100455.602319
2020-03-27,103093.924166,78830.509594,100.0,253.419998,1078.585245,0.0,78830.509594,COVERED_CALL,98800.675406,99677.600916
2020-03-30,103578.662167,78830.509594,100.0,261.649994,1416.846817,0.0,78830.509594,COVERED_CALL,101862.233816,100500.600488
2020-03-31,103639.681134,78830.509594,100.0,257.75,965.82846,0.0,78830.509594,COVERED_CALL,100411.436087,100110.601099
2020-04-01,102980.517313,78830.509594,100.0,246.149994,464.991671,0.0,78830.509594,COVERED_CALL,96096.233816,98950.600488
2020-04-02,103348.854146,78830.509594,100.0,251.830002,664.655631,0.0,78830.509594,COVERED_CALL,98209.196768,99518.601282
2020-04-03,103253.116464,78830.509594,100.0,248.190002,396.393374,0.0,78830.509594,COVERED_CALL,96855.116995,99154.601343
2020-04-06,104591.994802,78830.509594,100.0,264.859985,724.513328,0.0,78830.509594,COVERED_CALL,103056.350638,100821.599634
2020-04-07,104689.232506,78830.509594,100.0,265.130005,654.277577,0.0,78830.509594,COVERED_CALL,103156.797903,100848.601587
2020-04-08,105168.314555,78830.509594,100.0,274.029999,1065.194918,0.0,78830.509594,COVERED_CALL,106467.595633,101738.600977
2020-04-09,105459.414853,78830.509594,100.0,278.200012,1191.095962,0.0,78830.509594,COVERED_CALL,108018.840628,102155.602319
2020-04-13,105643.652966,78830.509594,100.0,275.660004,752.856995,0.0,78830.509594,COVERED_CALL,107073.957449,101901.601465
2020-04-14,105935.103072,78830.509594,100.0,283.790009,1274.407376,0.0,78830.509594,COVERED_CALL,110098.319266,102714.601953
2020-04-15,105918.487167,78830.509594,100.0,277.76001,688.023404,0.0,78830.509594,COVERED_CALL,107855.15972,102111.602075
2020-04-16,106019.388334,78830.509594,100.0,279.100006,721.12187,0.0,78830.509594,COVERED_CALL,108353.638357,102245.601709
2020-04-17,106130.509594,106130.509594,0.0,286.640015,0.0,0.0,106130.509594,CASH,111158.521536,102999.602563
2020-04-20,106130.509594,106130.509594,0.0,281.589996,0.0,0.0,106130.509594,CASH,109279.914725,102494.600732
2020-04-21,106002.785601,107326.562527,0.0,273.040009,1323.776926,26500.0,80826.562527,SHORT_PUT,106099.319266,101639.601953
2020-04-22,106201.486228,107326.562527,0.0,279.100006,1125.076299,26500.0,80826.562527,SHORT_PUT,108353.638357,102245.601709
2020-04-23,106352.39061,107326.562527,0.0,279.079987,974.171917,26500.0,80826.562527,SHORT_PUT,108346.191092,102243.599756
2020-04-24,106524.987692,107326.562527,0.0,282.970001,801.574835,26500.0,80826.562527,SHORT_PUT,109793.276541,102632.601221
2020-04-27,106871.914041,107326.562527,0.0,287.049988,454.648486,26500.0,80826.562527,SHORT_PUT,111311.031546,103040.599878
2020-04-28,106933.608242,107326.562527,0.0,285.730011,392.954285,26500.0,80826.562527,SHORT_PUT,110820.000174,102908.602197
2020-04-29,107083.554801,107326.562527,0.0,293.209991,243.007726,26500.0,80826.562527,SHORT_PUT,113602.552908,103656.600244
2020-04-30,107105.646383,107326.562527,0.0,290.480011,220.916144,26500.0,80826.562527,SHORT_PUT,112587.000174,103383.602197
2020-05-01,106900.655839,107326.562527,0.0,282.790009,425.906688,26500.0,80826.562527,SHORT_PUT,109726.319266,102614.601953
2020-05-04,106911.542482,107326.562527,0.0,283.570007,415.020045,26500.0,80826.562527,SHORT_PUT,110016.478812,102692.601831
2020-05-05,107020.418164,107326.562527,0.0,286.190002,306.144363,26500.0,80826.562527,SHORT_PUT,110991.116995,102954.601343
2020-05-06,107052.353164,107326.562527,0.0,284.25,274.209363,26500.0,80826.562527,SHORT_PUT,110269.436087,102760.601099
2020-05-07,107124.143907,107326.562527,0.0,287.679993,202.41862,26500.0,80826.562527,SHORT_PUT,111545.393362,103103.600366
2020-05-08,107236.160475,107326.562527,0.0,292.440002,90.402053,26500.0,80826.562527,SHORT_PUT,113316.116995,103579.601343
2020-05-11,107295.372721,107326.562527,0.0,292.5,31.189806,26500.0,80826.562527,SHORT_PUT,113338.436087,103585.601099
2020-05-12,107273.489471,107326.562527,0.0,286.670013,53.073056,26500.0,80826.562527,SHORT_PUT,111169.681082,103002.602441
2020-05-13,107172.106091,107326.562527,0.0,281.600006,154.456436,26500.0,80826.562527,SHORT_PUT,109283.638357,102495.601709
2020-05-14,107217.138467,107326.562527,0.0,284.970001,109.42406,26500.0,80826.562527,SHORT_PUT,110537.276541,102832.601221
2020-05-15,107272.675623,107326.562527,0.0,286.279999,53.886904,26500.0,80826.562527,SHORT_PUT,111024.595633,102963.600977
2020-05-18,107324.294573,107326.562527,0.0,295.0,2.267954,26500.0,80826.562527,SHORT_PUT,114268.436087,103835.601099
2020-05-19,107325.272023,107326.562527,0.0,291.970001,1.290504,26500.0,80826.562527,SHORT_PUT,113141.276541,103532.601221
2020-05-20,107325.560299,107326.562527,0.0,296.929993,1.002228,26500.0,80826.562527,SHORT_PUT,114986.393362,104028.600366
2020-05-21,107325.562527,107326.562527,0.0,294.880005,1.0,26500.0,80826.562527,SHORT_PUT,114223.797903,103823.601587
2020-05-22,107326.562527,107326.562527,0.0,295.440002,0.0,0.0,107326.562527,CASH,114432.116995,103879.601343
2020-05-26,107326.562527,107326.562527,0.0,299.079987,0.0,0.0,107326.562527,CASH,115786.191092,104243.599756
2020-05-27,107279.169029,107759.475761,0.0,303.529999,480.306732,28600.0,79159.475761,SHORT_PUT,117441.595633,104688.600977
2020-05-28,107294.091651,107759.475761,0.0,302.970001,465.38411,28600.0,79159.475761,SHORT_PUT,117233.276541,104632.601221
2020-05-29,107312.437996,107759.475761,0.0,304.320007,447.037765,28600.0,79159.475761,SHORT_PUT,117735.478812,104767.601831
2020-06-01,107422.844235,107759.475761,0.0,305.549988,336.631526,28600.0,79159.475761,SHORT_PUT,118193.031546,104890.599878
2020-06-02,107470.036322,107759.475761,0.0,308.079987,289.439439,28600.0,79159.475761,SHORT_PUT,119134.191092,105143.599756
2020-06-03,107583.032189,107759.475761,0.0,312.179993,176.443572,28600.0,79159.475761,SHORT_PUT,120659.393362,105553.600366
2020-06-04,107607.54655,107759.475761,0.0,311.359985,151.929211,28600.0,79159.475761,SHORT_PUT,120354.350638,105471.599634
2020-06-05,107689.421551,107759.475761,0.0,319.339996,70.05421,28600.0,79159.475761,SHORT_PUT,123322.914725,106269.600732
2020-06-08,107735.251165,107759.475761,0.0,323.200012,24.224596,28600.0,79159.475761,SHORT_PUT,124758.840628,106655.602319
2020-06-09,107723.03654,107759.475761,0.0,320.790009,36.439221,28600.0,79159.475761,SHORT_PUT,123862.319266,106414.601953
2020-06-10,107706.543065,107759.475761,0.0,319.0,52.932695,28600.0,79159.475761,SHORT_PUT,123196.436087,106235.601099
2020-06-11,107489.041226,107759.475761,0.0,300.609985,270.434535,28600.0,79159.475761,SHORT_PUT,116355.350638,104396.599634
2020-06-12,107297.519521,107759.475761,0.0,304.209991,461.95624,28600.0,79159.475761,SHORT_PUT,117694.552908,104756.600244
2020-06-15,107545.151092,107759.475761,0.0,307.049988,214.324668,28600.0,79159.475761,SHORT_PUT,118751.031546,105040.599878
2020-06-16,107666.513343,107759.475761,0.0,312.959991,92.962417,28600.0,79159.475761,SHORT_PUT,120949.552908,105631.600244
2020-06-17,107679.733851,107759.475761,0.0,311.660004,79.741909,28600.0,79159.475761,SHORT_PUT,120465.957449,105501.601465
2020-06-18,107699.124203,107759.475761,0.0,311.779999,60.351558,28600.0,79159.475761,SHORT_PUT,120510.595633,105513.600977
2020-06-19,107696.313697,107759.475761,0.0,308.640015,63.162063,28600.0,79159.475761,SHORT_PUT,119850.673536,105336.202563
2020-06-22,107742.913136,107759.475761,0.0,310.619995,16.562624,28600.0,79159.475761,SHORT_PUT,120587.226271,105534.20061
2020-06-23,107756.560883,107759.475761,0.0,312.049988,2.914877,28600.0,79159.475761,SHORT_PUT,121119.183546,105677.199878
2020-06-24,107754.498175,107759.475761,0.0,304.089996,4.977586,28600.0,79159.475761,SHORT_PUT,118158.066725,104881.200732
2020-06-25,107758.418691,107759.475761,0.0,307.350006,1.05707,28600.0,79159.475761,SHORT_PUT,119370.790357,105207.201709
2020-06-26,107759.475761,107759.475761,0.0,300.049988,0.0,0.0,107759.475761,CASH,116655.183546,104477.199878
2020-06-29,107759.475761,107759.475761,0.0,304.459991,0.0,0.0,107759.475761,CASH,118295.704908,104918.200244
2020-06-30,107704.191661,108267.349708,0.0,308.359985,563.158047,28800.0,79467.349708,SHORT_PUT,119746.502638,105308.199634
2020-07-01,107820.894055,108267.349708,0.0,310.519989,446.455653,28800.0,79467.349708,SHORT_PUT,120550.024,105524.2
2020-07-02,107929.366171,108267.349708,0.0,312.230011,337.983537,28800.0,79467.349708,SHORT_PUT,121186.152174,105695.202197
2020-07-06,108083.925231,108267.349708,0.0,317.049988,183.424477,28800.0,79467.349708,SHORT_PUT,122979.183546,106177.199878
2020-07-07,108044.44359,108267.349708,0.0,313.779999,222.906118,28800.0,79467.349708,SHORT_PUT,121762.747633,105850.200977
2020-07-08,108059.861157,108267.349708,0.0,316.179993,207.488551,28800.0,79467.349708,SHORT_PUT,122655.545362,106090.200366
2020-07-09,108076.770938,108267.349708,0.0,314.380005,190.57877,28800.0,79467.349708,SHORT_PUT,121985.949903,105910.201587
2020-07-10,108107.924107,108267.349708,0.0,317.589996,159.425601,28800.0,79467.349708,SHORT_PUT,123180.066725,106231.200732
2020-07-13,108147.129153,108267.349708,0.0,314.839996,120.220555,28800.0,79467.349708,SHORT_PUT,122157.066725,105956.200732
2020-07-14,108127.660348,108267.349708,0.0,318.920013,139.689361,28800.0,79467.349708,SHORT_PUT,123674.833082,106364.202441
2020-07-15,108198.826017,108267.349708,0.0,321.850006,68.523691,28800.0,79467.349708,SHORT_PUT,124764.790357,106657.201709
2020-07-16,108217.813474,108267.349708,0.0,320.790009,49.536234,28800.0,79467.349708,SHORT_PUT,124370.471266,106551.201953
2020-07-17,108227.958538,108267.349708,0.0,321.720001,39.391171,28800.0,79467.349708,SHORT_PUT,124716.428541,106644.201221
2020-07-20,108258.960505,108267.349708,0.0,324.320007,8.389203,28800.0,79467.349708,SHORT_PUT,125683.630812,106904.201831
2020-07-21,108263.330303,108267.349708,0.0,325.01001,4.019405,28800.0,79467.349708,SHORT_PUT,125940.31172,106973.202075
2020-07-22,108264.880705,108267.349708,0.0,326.859985,2.469003,28800.0,79467.349708,SHORT_PUT,126628.502638,107158.199634
2020-07-23,108264.749532,108267.349708,0.0,322.959991,2.600176,28800.0,79467.349708,SHORT_PUT,125177.704908,106768.200244
2020-07-24,108263.709317,108267.349708,0.0,320.880005,3.640391,28800.0,79467.349708,SHORT_PUT,124403.949903,106560.201587
2020-07-27,108266.303872,108267.349708,0.0,323.220001,1.045836,28800.0,79467.349708,SHORT_PUT,125274.428541,106794.201221
2020-07-28,108266.34511,108267.349708,0.0,321.170013,1.004598,28800.0,79467.349708,SHORT_PUT,124511.833082,106589.202441
2020-07-29,108266.349703,108267.349708,0.0,325.119995,1.000005,28800.0,79467.349708,SHORT_PUT,125981.226271,106984.20061
2020-07-30,108266.349708,108267.349708,0.0,323.959991,1.0,28800.0,79467.349708,SHORT_PUT,125549.704908,106868.200244
2020-07-31,108267.349708,108267.349708,0.0,326.519989,0.0,0.0,108267.349708,CASH,126502.024,107124.2
2020-08-03,108267.349708,108267.349708,0.0,328.790009,0.0,0.0,108267.349708,CASH,127346.471266,107351.201953
2020-08-04,108213.695591,108759.738821,0.0,330.059998,546.04323,31600.0,77159.738821,SHORT_PUT,127818.907179,107478.200854
2020-08-05,108307.670924,108759.738821,0.0,332.109985,452.067897,31600.0,77159.738821,SHORT_PUT,128581.502638,107683.199634
2020-08-06,108405.258725,108759.738821,0.0,334.329987,354.480096,31600.0,77159.738821,SHORT_PUT,129407.343092,107905.199756
2020-08-07,108435.780433,108759.738821,0.0,334.570007,323.958388,31600.0,77159.738821,SHORT_PUT,129496.630812,107929.201831
2020-08-10,108509.1377,108759.738821,0.0,335.570007,250.601121,31600.0,77159.738821,SHORT_PUT,129868.630812,108029.201831
2020-08-11,108468.142238,108759.738821,0.0,332.799988,291.596583,31600.0,77159.738821,SHORT_PUT,128838.183546,107752.199878
2020-08-12,108519.061642,108759.738821,0.0,337.440002,240.677179,31600.0,77159.738821,SHORT_PUT,130564.268995,108216.201343
2020-08-13,108567.14449,108759.738821,0.0,336.829987,192.594331,31600.0,77159.738821,SHORT_PUT,130337.343092,108155.199756
2020-08-14,108583.156852,108759.738821,0.0,336.839996,176.58197,31600.0,77159.738821,SHORT_PUT,130341.066725,108156.200732
2020-08-17,108635.161139,108759.738821,0.0,337.910004,124.577682,31600.0,77159.738821,SHORT_PUT,130739.109449,108263.201465
2020-08-18,108666.267989,108759.738821,0.0,338.640015,93.470832,31600.0,77159.738821,SHORT_PUT,131010.673536,108336.202563
2020-08-19,108658.852117,108759.738821,0.0,337.230011,100.886704,31600.0,77159.738821,SHORT_PUT,130486.152174,108195.202197
2020-08-20,108665.090194,108759.738821,0.0,338.279999,94.648627,31600.0,77159.738821,SHORT_PUT,130876.747633,108300.200977
2020-08-21,108684.99741,108759.738821,0.0,339.480011,74.741411,31600.0,77159.738821,SHORT_PUT,131323.152174,108420.202197
2020-08-24,108733.483863,108759.738821,0.0,342.920013,26.254958,31600.0,77159.738821,SHORT_PUT,132602.833082,108764.202441
2020-08-25,108743.648227,108759.738821,0.0,344.119995,16.090594,31600.0,77159.738821,SHORT_PUT,133049.226271,108884.20061
2020-08-26,108753.732295,108759.738821,0.0,347.570007,6.006526,31600.0,77159.738821,SHORT_PUT,134332.630812,109229.201831
2020-08-27,108754.5778,108759.738821,0.0,348.329987,5.161021,31600.0,77159.738821,SHORT_PUT,134615.343092,109305.199756
2020-08-28,108756.492163,108759.738821,0.0,350.579987,3.246658,31600.0,77159.738821,SHORT_PUT,135452.343092,109530.199756
2020-08-31,108758.678127,108759.738821,0.0,349.309998,1.060694,31600.0,77159.738821,SHORT_PUT,134979.907179,109403.200854
2020-09-01,108758.723715,108759.738821,0.0,352.600006,1.015106,31600.0,77159.738821,SHORT_PUT,136203.790357,109732.201709
2020-09-02,108758.738815,108759.738821,0.0,357.700012,1.000006,31600.0,77159.738821,SHORT_PUT,138100.992628,110242.202319
2020-09-03,108758.738816,108759.738821,0.0,345.390015,1.000005,31600.0,77159.738821,SHORT_PUT,133521.673536,109011.202563
2020-09-04,108759.738821,108759.738821,0.0,342.570007,0.0,0.0,108759.738821,CASH,132472.630812,108729.201831
2020-09-08,108759.738821,108759.738821,0.0,333.209991,0.0,0.0,108759.738821,CASH,128990.704908,107793.200244
2020-09-09,108703.158576,109279.926145,0.0,339.790009,576.767569,31700.0,77579.926145,SHORT_PUT,131438.471266,108451.201953
2020-09-10,108666.497603,109279.926145,0.0,333.890015,613.428542,31700.0,77579.926145,SHORT_PUT,129243.673536,107861.202563
2020-09-11,108655.607962,109279.926145,0.0,334.059998,624.318184,31700.0,77579.926145,SHORT_PUT,129306.907179,107878.200854
2020-09-14,108923.542317,109279.926145,0.0,338.459991,356.383828,31700.0,77579.926145,SHORT_PUT,130943.704908,108318.200244
2020-09-15,109003.867004,109279.926145,0.0,340.170013,276.059141,31700.0,77579.926145,SHORT_PUT,131579.833082,108489.202441
2020-09-16,109001.28782,109279.926145,0.0,338.820007,278.638326,31700.0,77579.926145,SHORT_PUT,131077.630812,108354.201831
2020-09-17,108943.388958,109279.926145,0.0,335.839996,336.537187,31700.0,77579.926145,SHORT_PUT,129969.066725,108056.200732
2020-09-18,108817.406718,109279.926145,0.0,330.649994,462.519428,31700.0,77579.926145,SHORT_PUT,128536.493816,107671.100488
2020-09-21,108788.115012,109279.926145,0.0,326.970001,491.811133,31700.0,77579.926145,SHORT_PUT,127167.536541,107303.101221
2020-09-22,108854.29656,109279.926145,0.0,330.299988,425.629586,31700.0,77579.926145,SHORT_PUT,128406.291546,107636.099878
